time,dt,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,roll,pitch,yaw,q_w,q_x,q_y,q_z,pwm_1,pwm_2,pwm_3,pwm_4,total_thrust,cmd_thrust,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,x_ref,y_ref,z_ref,yaw_ref
88.379125,0.019986,-0.159614,-0.898494,-1.268806,0.030324,0.73128,-0.004266,-0.061912,0.001817,-12.033205,0.02207,0.361021,0.000749,0.023864,0.377099,0.001092,0.0,0.0,0.0,0.688707,0.122941,-0.153922,0.697766,0.0,0.0,0.0,0.0,0.0,-0.816961,0.040449,0.475899,-0.01125,0.603011,0.0,-1.106511,0.0
88.399128,0.020003,-0.159133,-0.878655,-1.269104,0.038325,0.80973,-0.025097,-0.07342,0.003954,-11.960995,0.024702,0.403853,0.000612,0.02722,0.42012,-0.000179,0.0,0.0,0.0,0.689138,0.120934,-0.151693,0.698178,0.0,0.0,0.0,0.0,0.0,-0.815313,0.042642,0.487856,-0.011069,0.628393,0.0,-1.105557,0.0
88.419128,0.02,-0.158062,-0.846359,-1.270284,0.050182,0.924409,-0.055552,-0.078347,0.006039,-11.863047,0.03147,0.468606,-0.000777,0.032776,0.482907,-0.001926,0.0,0.0,0.0,0.689872,0.11751,-0.147846,0.698863,0.0,0.0,0.0,0.0,0.0,-0.80879,0.047796,0.542206,-0.011215,0.652248,0.0,-1.10461,0.0
88.439279,0.020151,-0.156592,-0.811282,-1.272271,0.061904,1.035002,-0.084994,-0.08967,0.008009,-11.777592,0.036102,0.524853,3e-05,0.036951,0.52907,-0.000705,0.0,0.0,0.0,0.690685,0.113625,-0.143467,0.699615,0.0,0.0,0.0,0.0,0.0,-0.799458,0.053935,0.605167,-0.011505,0.674513,0.0,-1.103671,0.0
88.459142,0.019863,-0.155383,-0.786329,-1.274027,0.069621,1.106308,-0.103799,-0.105983,0.009453,-11.656982,0.039686,0.558886,-0.001402,0.039936,0.572277,-0.001926,0.0,0.0,0.0,0.691266,0.110816,-0.14028,0.700138,0.0,0.0,0.0,0.0,0.0,-0.796497,0.056204,0.617778,-0.010974,0.695126,0.0,-1.10274,0.0
88.479131,0.019989,-0.15324,-0.746661,-1.277298,0.08088,1.208921,-0.129933,-0.102842,0.007259,-11.495478,0.045719,0.614007,-0.003156,0.046057,0.618281,-0.003619,0.0,0.0,0.0,0.692193,0.106246,-0.135083,0.700952,0.0,0.0,0.0,0.0,0.0,-0.791209,0.059505,0.643123,-0.010623,0.71403,0.0,-1.101817,0.0
88.499132,0.020001,-0.151629,-0.71903,-1.279823,0.08819,1.274171,-0.145816,-0.118942,0.013816,-11.351101,0.048862,0.651529,-0.002886,0.049586,0.664785,-0.003472,0.0,0.0,0.0,0.692841,0.102966,-0.131319,0.701516,0.0,0.0,0.0,0.0,0.0,-0.782379,0.064198,0.680964,-0.010265,0.731173,0.0,-1.100901,0.0
88.519126,0.019994,-0.148889,-0.67525,-1.284169,0.09894,1.367593,-0.167453,-0.118603,0.004371,-11.184507,0.056834,0.701005,-0.004515,0.057879,0.704623,-0.004869,0.0,0.0,0.0,0.693848,0.097724,-0.125282,0.702374,0.0,0.0,0.0,0.0,0.0,-0.776419,0.067205,0.702007,-0.009698,0.746503,0.0,-1.099993,0.0
88.539136,0.02001,-0.146873,-0.644937,-1.287368,0.105899,1.426499,-0.180298,-0.117593,0.010717,-11.043619,0.058527,0.726855,-0.00368,0.059485,0.735794,-0.005027,0.0,0.0,0.0,0.694526,0.094046,-0.121021,0.702953,0.0,0.0,0.0,0.0,0.0,-0.764824,0.071711,0.733433,-0.009403,0.759978,0.0,-1.099093,0.0
88.559137,0.020001,-0.144703,-0.613712,-1.290782,0.112665,1.482834,-0.191795,-0.124533,0.008089,-10.858967,0.062172,0.750347,-0.003877,0.064611,0.764498,-0.004724,0.0,0.0,0.0,0.695206,0.09025,-0.116612,0.703524,0.0,0.0,0.0,0.0,0.0,-0.760568,0.073851,0.74801,-0.008325,0.771556,0.0,-1.098201,0.0
88.57913,0.019993,-0.141154,-0.565265,-1.296256,0.122544,1.562165,-0.206168,-0.139629,0.010652,-10.695421,0.065325,0.782539,-0.006108,0.066438,0.789177,-0.005261,0.0,0.0,0.0,0.696222,0.084344,-0.109719,0.704359,0.0,0.0,0.0,0.0,0.0,-0.750859,0.077344,0.769396,-0.007491,0.781201,0.0,-1.097317,0.0
88.599132,0.020002,-0.137278,-0.51518,-1.302118,0.131992,1.635045,-0.217189,-0.149153,0.006874,-10.502662,0.071258,0.811125,-0.006165,0.07175,0.814081,-0.006344,0.0,0.0,0.0,0.697221,0.078209,-0.102539,0.705161,0.0,0.0,0.0,0.0,0.0,-0.744378,0.079781,0.784684,-0.006532,0.788882,0.0,-1.09644,0.0
88.619134,0.020002,-0.134503,-0.480923,-1.306176,0.138062,1.68004,-0.222076,-0.149088,0.014018,-10.304226,0.072238,0.828238,-0.004927,0.073364,0.834925,-0.005046,0.0,0.0,0.0,0.697872,0.074004,-0.097602,0.705671,0.0,0.0,0.0,0.0,0.0,-0.734806,0.083021,0.800124,-0.005482,0.794572,0.0,-1.095571,0.0
88.639133,0.019999,-0.130045,-0.428418,-1.312354,0.14681,1.742282,-0.225965,-0.151285,0.016727,-10.134521,0.078037,0.85492,-0.007093,0.078068,0.856949,-0.007182,0.0,0.0,0.0,0.698818,0.067535,-0.089973,0.706398,0.0,0.0,0.0,0.0,0.0,-0.725576,0.085972,0.811517,-0.004334,0.798251,0.0,-1.094711,0.0
88.659135,0.020002,-0.126932,-0.392872,-1.316447,0.15232,1.780054,-0.226395,-0.161861,0.009531,-9.943981,0.079099,0.866035,-0.007265,0.080343,0.87029,-0.007063,0.0,0.0,0.0,0.699427,0.063136,-0.084762,0.706846,0.0,0.0,0.0,0.0,0.0,-0.719499,0.087794,0.823025,-0.00312,0.799902,0.0,-1.093858,0.0
88.679132,0.019997,-0.121974,-0.338729,-1.322535,0.160283,1.831437,-0.223452,-0.165335,0.013655,-9.772081,0.085645,0.884037,-0.007287,0.085735,0.885478,-0.00742,0.0,0.0,0.0,0.700289,0.056445,-0.076777,0.707471,0.0,0.0,0.0,0.0,0.0,-0.713626,0.089373,0.834385,-0.001847,0.799513,0.0,-1.093013,0.0
88.699141,0.020009,-0.118539,-0.302249,-1.326509,0.165242,1.862216,-0.219439,-0.161594,0.014303,-9.617109,0.083852,0.891388,-0.00653,0.084816,0.894764,-0.006336,0.0,0.0,0.0,0.70083,0.051915,-0.071369,0.707848,0.0,0.0,0.0,0.0,0.0,-0.705534,0.091238,0.839404,-0.000477,0.797079,0.0,-1.092176,0.0
88.719131,0.01999,-0.113081,-0.246797,-1.332293,0.172513,1.903613,-0.210325,-0.161958,0.014497,-9.463407,0.090509,0.905898,-0.006236,0.091565,0.907684,-0.006234,0.0,0.0,0.0,0.701582,0.045045,-0.063134,0.708355,0.0,0.0,0.0,0.0,0.0,-0.700272,0.092724,0.850968,0.000919,0.792598,0.0,-1.091347,0.0
88.739137,0.020006,-0.109313,-0.209552,-1.335985,0.177006,1.927805,-0.202317,-0.165498,0.013341,-9.325197,0.088622,0.911015,-0.007076,0.088541,0.91305,-0.006731,0.0,0.0,0.0,0.702048,0.040411,-0.05757,0.708647,0.0,0.0,0.0,0.0,0.0,-0.693282,0.094169,0.853476,0.002412,0.786076,0.0,-1.090526,0.0
88.75913,0.019993,-0.103479,-0.153361,-1.341221,0.183463,1.959431,-0.187665,-0.167196,0.012256,-9.183466,0.093496,0.920936,-0.007233,0.094238,0.921827,-0.007811,0.0,0.0,0.0,0.702684,0.033407,-0.04915,0.709016,0.0,0.0,0.0,0.0,0.0,-0.688815,0.095435,0.864633,0.003874,0.77752,0.0,-1.089712,0.0
88.779119,0.019989,-0.099445,-0.115703,-1.344459,0.187439,1.97742,-0.176179,-0.172691,0.022888,-9.074883,0.095981,0.925226,-0.007306,0.094981,0.927336,-0.007442,0.0,0.0,0.0,0.703065,0.028717,-0.04346,0.709215,0.0,0.0,0.0,0.0,0.0,-0.683154,0.096522,0.86499,0.005416,0.766948,0.0,-1.088907,0.0
88.799129,0.02001,-0.093287,-0.059179,-1.348884,0.193008,1.9995,-0.156367,-0.174998,0.021282,-8.946464,0.097581,0.932593,-0.006047,0.098244,0.933919,-0.006659,0.0,0.0,0.0,0.703561,0.021637,-0.034869,0.709449,0.0,0.0,0.0,0.0,0.0,-0.679624,0.097047,0.876453,0.00691,0.754379,0.0,-1.08811,0.0
88.819133,0.020004,-0.089086,-0.021495,-1.351503,0.196454,2.011114,-0.14172,-0.18004,0.021078,-8.883539,0.098731,0.935608,-0.006326,0.098484,0.936593,-0.006721,0.0,0.0,0.0,0.703851,0.016899,-0.029088,0.70955,0.0,0.0,0.0,0.0,0.0,-0.675439,0.097356,0.875497,0.008502,0.739839,0.0,-1.08732,0.0
88.839134,0.020001,-0.082646,0.034919,-1.354862,0.201225,2.024244,-0.117613,-0.175216,0.021079,-8.774327,0.099668,0.941713,-0.004371,0.100135,0.943248,-0.004335,0.0,0.0,0.0,0.704203,0.00975,-0.020375,0.709639,0.0,0.0,0.0,0.0,0.0,-0.672974,0.097511,0.887317,0.009992,0.723359,0.0,-1.086539,0.0
88.859124,0.01999,-0.0783,0.072397,-1.356729,0.204146,2.029951,-0.100388,-0.179628,0.01655,-8.705273,0.101729,0.946505,-0.004753,0.100057,0.947526,-0.004928,0.0,0.0,0.0,0.704384,0.004962,-0.014511,0.709653,0.0,0.0,0.0,0.0,0.0,-0.670436,0.097199,0.884478,0.011494,0.704975,0.0,-1.085766,0.0
88.879123,0.019999,-0.071638,0.12832,-1.358824,0.208157,2.034199,-0.072903,-0.173752,0.008561,-8.644947,0.101048,0.947241,-0.005044,0.101418,0.948498,-0.005412,0.0,0.0,0.0,0.704583,-0.002246,-0.005708,0.709596,0.0,0.0,0.0,0.0,0.0,-0.669107,0.096925,0.896671,0.012947,0.684729,0.0,-1.085001,0.0
88.89912,0.019997,-0.067141,0.165346,-1.359786,0.210549,2.034322,-0.053713,-0.17375,0.015138,-8.605703,0.103854,0.952081,-0.00359,0.10277,0.952722,-0.004379,0.0,0.0,0.0,0.704663,-0.007063,0.000206,0.709507,0.0,0.0,0.0,0.0,0.0,-0.668256,0.096158,0.892532,0.014388,0.662667,0.0,-1.084243,0.0
88.919132,0.020012,-0.060326,0.220428,-1.360536,0.213675,2.030152,-0.023913,-0.170073,0.021816,-8.570354,0.099331,0.952321,-0.003507,0.100282,0.952575,-0.003723,0.0,0.0,0.0,0.7047,-0.014325,0.009071,0.709303,0.0,0.0,0.0,0.0,0.0,-0.668165,0.095499,0.904817,0.015722,0.638841,0.0,-1.083494,0.0
88.939126,0.019994,-0.055732,0.25677,-1.360562,0.215472,2.024588,-0.003517,-0.163561,0.021591,-8.565434,0.104216,0.957103,-0.002098,0.102875,0.958798,-0.002817,0.0,0.0,0.0,0.704666,-0.019167,0.015022,0.709121,0.0,0.0,0.0,0.0,0.0,-0.669057,0.09421,0.898433,0.016986,0.613308,0.0,-1.082753,0.0
88.95913,0.020004,-0.048779,0.310646,-1.35987,0.217705,2.011973,0.027406,-0.173885,0.019238,-8.556019,0.099774,0.957374,-0.000822,0.099797,0.957779,-0.000818,0.0,0.0,0.0,0.704531,-0.026473,0.023949,0.708774,0.0,0.0,0.0,0.0,0.0,-0.670188,0.093151,0.910214,0.018171,0.58613,0.0,-1.08202,0.0
88.979122,0.019992,-0.044044,0.345994,-1.358841,0.21916,2.00072,0.048144,-0.164547,0.015781,-8.580004,0.103083,0.960344,-0.000139,0.103912,0.962535,-0.00011,0.0,0.0,0.0,0.704385,-0.031346,0.029915,0.708495,0.0,0.0,0.0,0.0,0.0,-0.672787,0.09151,0.901,0.019258,0.557372,0.0,-1.081295,0.0
88.999119,0.019997,-0.036935,0.398235,-1.356638,0.220827,1.979483,0.078957,-0.173233,0.010343,-8.620522,0.098285,0.960606,0.000598,0.097834,0.960122,0.000757,0.0,0.0,0.0,0.704081,-0.038678,0.038878,0.707999,0.0,0.0,0.0,0.0,0.0,-0.67487,0.088432,0.879071,0.019496,0.527106,0.0,-1.080578,0.0
89.01912,0.020001,-0.03217,0.432429,-1.354684,0.22168,1.96244,0.09916,-0.161528,0.017136,-8.660779,0.099897,0.960246,0.001856,0.100392,0.957199,0.001226,0.0,0.0,0.0,0.703819,-0.043568,0.044837,0.707623,0.0,0.0,0.0,0.0,0.0,-0.679387,0.088215,0.898102,0.021138,0.495407,0.0,-1.079869,0.0
89.039142,0.020022,-0.025015,0.482645,-1.351051,0.222399,1.932315,0.128645,-0.157491,0.021944,-8.738783,0.097121,0.951072,0.002912,0.096271,0.950973,0.002605,0.0,0.0,0.0,0.703339,-0.050848,0.053721,0.706996,0.0,0.0,0.0,0.0,0.0,-0.684527,0.085641,0.881275,0.021818,0.462354,0.0,-1.079168,0.0
89.059118,0.019976,-0.020268,0.515454,-1.348228,0.222554,1.909214,0.14739,-0.154643,0.01933,-8.83823,0.096355,0.951804,0.003902,0.097962,0.952121,0.004103,0.0,0.0,0.0,0.702961,-0.055704,0.059612,0.706533,0.0,0.0,0.0,0.0,0.0,-0.687614,0.083817,0.884392,0.022171,0.42803,0.0,-1.078476,0.0
89.079119,0.020001,-0.013136,0.563222,-1.34326,0.222456,1.869907,0.173941,-0.153693,0.016081,-8.928879,0.093889,0.944846,0.00579,0.092818,0.944148,0.005661,0.0,0.0,0.0,0.702306,-0.062948,0.068426,0.705777,0.0,0.0,0.0,0.0,0.0,-0.693314,0.082269,0.880001,0.022185,0.392524,0.0,-1.077791,0.0
89.099122,0.020003,-0.008406,0.594193,-1.339574,0.222193,1.840659,0.19073,-0.150127,0.015347,-9.024129,0.091762,0.938344,0.006154,0.093231,0.935704,0.006463,0.0,0.0,0.0,0.701813,-0.06775,0.074231,0.705236,0.0,0.0,0.0,0.0,0.0,-0.700449,0.079178,0.842691,0.021703,0.355927,0.0,-1.077115,0.0
89.119117,0.019995,-0.001358,0.639264,-1.333526,0.221273,1.791755,0.213843,-0.144294,0.013352,-9.164288,0.091556,0.919458,0.007832,0.090873,0.91713,0.008275,0.0,0.0,0.0,0.701004,-0.07483,0.082843,0.704365,0.0,0.0,0.0,0.0,0.0,-0.704688,0.076989,0.829119,0.021078,0.318333,0.0,-1.076447,0.0
89.13912,0.020003,0.003328,0.6681,-1.329115,0.220302,1.75566,0.22801,-0.138889,0.024433,-9.280834,0.086019,0.90059,0.008391,0.08738,0.894437,0.009062,0.0,0.0,0.0,0.700423,-0.079453,0.088423,0.703758,0.0,0.0,0.0,0.0,0.0,-0.712845,0.073462,0.787728,0.020486,0.27984,0.0,-1.075787,0.0
89.159125,0.020005,0.007954,0.696289,-1.324527,0.219034,1.717251,0.240925,-0.130737,0.012246,-9.430317,0.088242,0.883,0.009748,0.08534,0.867599,0.010298,0.0,0.0,0.0,0.699811,-0.083973,0.093914,0.703131,0.0,0.0,0.0,0.0,0.0,-0.719125,0.071268,0.77614,0.02004,0.24055,0.0,-1.075135,0.0
89.179119,0.019994,0.014826,0.736547,-1.317219,0.216804,1.654378,0.257847,-0.128642,0.007572,-9.576935,0.082013,0.852626,0.010744,0.082402,0.8469,0.010945,0.0,0.0,0.0,0.698843,-0.090558,0.101888,0.702166,0.0,0.0,0.0,0.0,0.0,-0.72958,0.067459,0.731107,0.019481,0.200565,0.0,-1.074491,0.0
89.199117,0.019998,0.021566,0.77489,-1.309591,0.214037,1.58579,0.27179,-0.125693,0.022781,-9.750694,0.081329,0.82664,0.011651,0.080519,0.823195,0.011761,0.0,0.0,0.0,0.697819,-0.096931,0.109637,0.701166,0.0,0.0,0.0,0.0,0.0,-0.735807,0.063283,0.681414,0.018231,0.159991,0.0,-1.073855,0.0
89.219125,0.020008,0.025991,0.799118,-1.304341,0.211755,1.536686,0.27916,-0.111142,0.018572,-9.928173,0.075598,0.795324,0.011591,0.075722,0.781695,0.012884,0.0,0.0,0.0,0.697121,-0.101024,0.114587,0.70049,0.0,0.0,0.0,0.0,0.0,-0.744448,0.060817,0.668093,0.017864,0.118938,0.0,-1.073228,0.0
89.239068,0.019943,0.028175,0.810931,-1.30169,0.210541,1.511149,0.28214,-0.114241,0.007746,-10.103079,0.075888,0.777304,0.012905,0.074788,0.74055,0.013824,0.0,0.0,0.0,0.696769,-0.102997,0.116986,0.700157,0.0,0.0,0.0,0.0,0.0,-0.753179,0.058145,0.652417,0.017419,0.077515,0.0,-1.072609,0.0
89.259129,0.020061,0.034677,0.844183,-1.293584,0.206715,1.429998,0.288784,-0.105804,0.012508,-10.184174,0.071621,0.728966,0.013476,0.071103,0.725704,0.012723,0.0,0.0,0.0,0.695717,-0.108647,0.123903,0.699157,0.0,0.0,0.0,0.0,0.0,-0.761217,0.053806,0.599788,0.016241,0.035834,0.0,-1.071998,0.0
89.279125,0.019996,0.038909,0.864936,-1.288133,0.203699,1.372628,0.291178,-0.098651,0.013831,-10.388288,0.067445,0.707666,0.014539,0.067614,0.697421,0.015192,0.0,0.0,0.0,0.695005,-0.112265,0.128297,0.698502,0.0,0.0,0.0,0.0,0.0,-0.768394,0.051151,0.581615,0.015563,-0.005992,0.0,-1.071395,0.0
89.299194,0.020069,0.045095,0.893874,-1.279941,0.198953,1.281644,0.291349,-0.090183,0.011313,-10.592901,0.063737,0.662541,0.015554,0.061313,0.650938,0.01515,0.0,0.0,0.0,0.693933,-0.11742,0.134585,0.697536,0.0,0.0,0.0,0.0,0.0,-0.777766,0.046832,0.522669,0.014511,-0.047848,0.0,-1.070801,0.0
89.319134,0.01994,0.049097,0.911295,-1.274531,0.195434,1.217484,0.289712,-0.079727,0.021369,-10.75088,0.061627,0.632494,0.015747,0.062222,0.619904,0.0145,0.0,0.0,0.0,0.693227,-0.120665,0.138536,0.696911,0.0,0.0,0.0,0.0,0.0,-0.784777,0.044151,0.500241,0.013771,-0.089619,0.0,-1.070214,0.0
89.33913,0.019996,0.054929,0.935219,-1.266597,0.189492,1.116619,0.283906,-0.070548,0.015197,-10.964254,0.056679,0.576097,0.015433,0.055198,0.563154,0.015568,0.0,0.0,0.0,0.692209,-0.125168,0.144072,0.696005,0.0,0.0,0.0,0.0,0.0,-0.792131,0.039652,0.437932,0.012425,-0.131191,0.0,-1.069636,0.0
89.359127,0.019997,0.0587,0.949408,-1.261452,0.185361,1.046262,0.278259,-0.071668,0.010729,-11.092764,0.055045,0.545384,0.016512,0.055094,0.537929,0.015148,0.0,0.0,0.0,0.691545,-0.127957,0.147505,0.695439,0.0,0.0,0.0,0.0,0.0,-0.799758,0.038249,0.449975,0.012475,-0.172447,0.0,-1.069066,0.0
89.379118,0.019991,0.064099,0.967941,-1.254016,0.17876,0.936304,0.267141,-0.066788,0.008425,-11.269449,0.048835,0.499492,0.016288,0.047547,0.494602,0.01597,0.0,0.0,0.0,0.690586,-0.131874,0.152334,0.694618,0.0,0.0,0.0,0.0,0.0,-0.806822,0.032456,0.342833,0.010496,-0.213273,0.0,-1.068505,0.0
89.399116,0.019998,0.067549,0.978691,-1.249276,0.173995,0.86033,0.25776,-0.052981,0.015653,-11.456106,0.049045,0.465143,0.016226,0.04618,0.445132,0.016148,0.0,0.0,0.0,0.689977,-0.13425,0.155287,0.694114,0.0,0.0,0.0,0.0,0.0,-0.814147,0.029357,0.310408,0.009961,-0.253553,0.0,-1.067951,0.0
89.419116,0.02,0.072458,0.991471,-1.242601,0.16641,0.74196,0.24124,-0.042462,0.01743,-11.607515,0.043313,0.407816,0.016948,0.040747,0.391957,0.016572,0.0,0.0,0.0,0.689112,-0.137485,0.159328,0.693424,0.0,0.0,0.0,0.0,0.0,-0.820997,0.024691,0.234184,0.008814,-0.293175,0.0,-1.067406,0.0
89.439136,0.02002,0.075572,0.998126,-1.238473,0.161172,0.660367,0.227957,-0.035275,0.006846,-11.796455,0.038514,0.354804,0.016531,0.037286,0.331791,0.016295,0.0,0.0,0.0,0.688593,-0.139341,0.161662,0.693029,0.0,0.0,0.0,0.0,0.0,-0.826076,0.022057,0.201248,0.008046,-0.332025,0.0,-1.06687,0.0
89.459126,0.01999,0.079976,1.005261,-1.232832,0.152928,0.534467,0.204879,-0.034816,0.015232,-11.92985,0.034881,0.275501,0.016499,0.034584,0.270544,0.016673,0.0,0.0,0.0,0.687936,-0.141572,0.164556,0.692548,0.0,0.0,0.0,0.0,0.0,-0.831227,0.017888,0.125107,0.006959,-0.369992,0.0,-1.066341,0.0
89.479121,0.019995,0.082721,1.008074,-1.229466,0.147241,0.448688,0.188033,-0.022843,0.008428,-12.062967,0.032083,0.23615,0.014603,0.029562,0.218376,0.015567,0.0,0.0,0.0,0.687563,-0.142781,0.16617,0.692285,0.0,0.0,0.0,0.0,0.0,-0.835476,0.016494,0.129439,0.006899,-0.406968,0.0,-1.065821,0.0
89.499115,0.019994,0.086644,1.009344,-1.225058,0.138331,0.317566,0.160615,-0.010308,0.015904,-12.191624,0.025985,0.160306,0.016147,0.024577,0.14403,0.014933,0.0,0.0,0.0,0.687091,-0.144146,0.168062,0.692013,0.0,0.0,0.0,0.0,0.0,-0.839025,0.012516,0.051103,0.005875,-0.442844,0.0,-1.065309,0.0
89.519114,0.019999,0.088997,1.007753,-1.22264,0.132142,0.228416,0.140854,-0.00179,0.007352,-12.277611,0.02327,0.124079,0.015707,0.021956,0.111765,0.016605,0.0,0.0,0.0,0.686846,-0.144775,0.169008,0.691895,0.0,0.0,0.0,0.0,0.0,-0.84101,0.009027,-0.020679,0.004529,-0.477518,0.0,-1.064806,0.0
89.539118,0.020004,0.092238,1.002625,-1.219694,0.122579,0.093348,0.109649,0.00357,0.008303,-12.33893,0.018507,0.063189,0.015324,0.018122,0.057093,0.015257,0.0,0.0,0.0,0.68656,-0.145365,0.170014,0.69181,0.0,0.0,0.0,0.0,0.0,-0.842359,0.005213,-0.10915,0.003357,-0.510886,0.0,-1.06431,0.0
89.559121,0.020003,0.094149,0.99707,-1.218232,0.116015,0.002483,0.087794,0.013858,0.006955,-12.405685,0.015102,0.012854,0.01507,0.014485,-0.009436,0.015563,0.0,0.0,0.0,0.686444,-0.145453,0.17034,0.691825,0.0,0.0,0.0,0.0,0.0,-0.844344,0.003715,-0.127403,0.003087,-0.542851,0.0,-1.063824,0.0
89.579119,0.019998,0.096616,0.985534,-1.216799,0.105885,-0.134346,0.054161,0.015456,0.003301,-12.432011,0.010555,-0.077805,0.014786,0.010329,-0.084689,0.014792,0.0,0.0,0.0,0.68642,-0.145004,0.170192,0.69198,0.0,0.0,0.0,0.0,0.0,-0.844842,0.001268,-0.180934,0.002213,-0.573317,0.0,-1.063345,0.0
89.599116,0.019997,0.098065,0.97603,-1.21633,0.099072,-0.225407,0.030929,0.025716,0.006852,-12.471594,0.009056,-0.124568,0.014194,0.007952,-0.152368,0.013696,0.0,0.0,0.0,0.686492,-0.144356,0.169712,0.692162,0.0,0.0,0.0,0.0,0.0,-0.841931,-0.003724,-0.302145,0.00052,-0.602194,0.0,-1.062875,0.0
89.619122,0.020006,0.099753,0.958054,-1.21655,0.088462,-0.36212,-0.004664,0.033056,0.003182,-12.471459,0.005472,-0.194748,0.013018,0.00509,-0.201146,0.012813,0.0,0.0,0.0,0.686714,-0.142935,0.168511,0.69253,0.0,0.0,0.0,0.0,0.0,-0.83883,-0.008258,-0.389312,-0.000428,-0.629393,0.0,-1.062413,0.0
89.639187,0.020065,0.100668,0.944112,-1.217237,0.081231,-0.452483,-0.028487,0.029661,0.00603,-12.424473,0.003108,-0.255311,0.013234,0.001489,-0.281747,0.012244,0.0,0.0,0.0,0.68695,-0.141625,0.167314,0.692855,0.0,0.0,0.0,0.0,0.0,-0.836677,-0.011291,-0.43927,-0.001098,-0.654832,0.0,-1.061959,0.0
89.659123,0.019936,0.101729,0.920324,-1.219047,0.07043,-0.585778,-0.063683,0.043997,0.008365,-12.365195,-0.002546,-0.362868,0.011545,-0.003098,-0.387715,0.010977,0.0,0.0,0.0,0.687474,-0.138976,0.164761,0.693483,0.0,0.0,0.0,0.0,0.0,-0.833168,-0.014946,-0.493677,-0.001195,-0.678432,0.0,-1.061514,0.0
89.679117,0.019994,0.102139,0.902087,-1.220845,0.063123,-0.673511,-0.087077,0.057237,0.003285,-12.309015,-0.00318,-0.424787,0.011047,-0.005496,-0.444759,0.009822,0.0,0.0,0.0,0.687931,-0.136759,0.162588,0.693984,0.0,0.0,0.0,0.0,0.0,-0.827534,-0.019071,-0.558701,-0.002355,-0.70012,0.0,-1.061077,0.0
89.69912,0.020003,0.102483,0.872259,-1.224284,0.052125,-0.801415,-0.121752,0.071484,0.002826,-12.203234,-0.009549,-0.503106,0.009452,-0.0102,-0.522003,0.009663,0.0,0.0,0.0,0.688732,-0.132908,0.158729,0.69483,0.0,0.0,0.0,0.0,0.0,-0.822064,-0.023056,-0.606322,-0.002227,-0.719827,0.0,-1.060649,0.0
89.719131,0.020011,0.102472,0.850466,-1.227118,0.044803,-0.884256,-0.14424,0.068908,0.000806,-12.101831,-0.010934,-0.551304,0.010094,-0.011947,-0.570971,0.010026,0.0,0.0,0.0,0.68933,-0.13001,0.155801,0.695448,0.0,0.0,0.0,0.0,0.0,-0.814666,-0.027509,-0.661203,-0.003224,-0.737491,0.0,-1.060229,0.0
89.739138,0.020007,0.102183,0.815495,-1.232053,0.03382,-1.00401,-0.176472,0.082274,0.003629,-11.977174,-0.01632,-0.62331,0.008965,-0.016017,-0.629354,0.008245,0.0,0.0,0.0,0.690315,-0.125184,0.150856,0.696446,0.0,0.0,0.0,0.0,0.0,-0.805401,-0.03273,-0.71402,-0.003561,-0.753052,0.0,-1.059817,0.0
89.759122,0.019984,0.101741,0.790428,-1.235831,0.026525,-1.080755,-0.196683,0.082471,-0.004214,-11.775782,-0.019228,-0.670885,0.00878,-0.023092,-0.699598,0.007618,0.0,0.0,0.0,0.691021,-0.121658,0.147218,0.697148,0.0,0.0,0.0,0.0,0.0,-0.801235,-0.035409,-0.738702,-0.003038,-0.766461,0.0,-1.059414,0.0
89.779116,0.019994,0.100725,0.750373,-1.242199,0.015729,-1.190854,-0.224814,0.082187,-0.000696,-11.648317,-0.024098,-0.737433,0.00678,-0.02416,-0.742515,0.00618,0.0,0.0,0.0,0.692149,-0.115926,0.141231,0.698244,0.0,0.0,0.0,0.0,0.0,-0.790672,-0.04075,-0.783214,-0.003147,-0.777671,0.0,-1.059019,0.0
89.799122,0.020006,0.099885,0.722381,-1.246797,0.008672,-1.260421,-0.242015,0.099721,-0.004731,-11.448803,-0.027749,-0.776129,0.0069,-0.029272,-0.78894,0.006486,0.0,0.0,0.0,0.69293,-0.111831,0.136934,0.698993,0.0,0.0,0.0,0.0,0.0,-0.783317,-0.044508,-0.812412,-0.003108,-0.786642,0.0,-1.058632,0.0
89.819124,0.020002,0.098186,0.677834,-1.254343,-0.001948,-1.359392,-0.264699,0.104948,-0.004634,-11.255195,-0.032919,-0.829106,0.006588,-0.033173,-0.833137,0.006602,0.0,0.0,0.0,0.694129,-0.105354,0.130063,0.700121,0.0,0.0,0.0,0.0,0.0,-0.771814,-0.04997,-0.84611,-0.002984,-0.793341,0.0,-1.058254,0.0
89.839129,0.020005,0.096868,0.646926,-1.259685,-0.008835,-1.421321,-0.277903,0.106009,-0.005339,-11.045935,-0.035157,-0.859405,0.0055,-0.037831,-0.870779,0.005993,0.0,0.0,0.0,0.694936,-0.100816,0.125235,0.700868,0.0,0.0,0.0,0.0,0.0,-0.763937,-0.053621,-0.870156,-0.002749,-0.79774,0.0,-1.057885,0.0
