pair_idx,dt,curr_x,curr_y,curr_z,curr_roll,curr_pitch,curr_yaw,curr_vx,curr_vy,curr_vz,curr_wx,curr_wy,curr_wz,curr_ax,curr_ay,curr_az,curr_alpha_x,curr_alpha_y,curr_alpha_z,thrust,torque_roll,torque_pitch,torque_yaw,next_x,next_y,next_z,next_roll,next_pitch,next_yaw,next_vx,next_vy,next_vz,next_wx,next_wy,next_wz,next_ax,next_ay,next_az,next_alpha_x,next_alpha_y,next_alpha_z
61,0.019999,0.239708,-0.015281,1.336691,0.004141,0.003987,1.638002,-0.016810,0.107803,-0.052164,-0.007043,0.048194,-0.226511,-0.077629,-0.049464,0.109338,-0.006180,0.047447,-0.227066,-0.092005,-0.048943,-0.012653,-0.090386,0.239382,-0.013674,1.335987,0.004128,0.004151,1.637768,-0.018345,0.106957,-0.054811,-0.004969,0.043750,-0.222527,0.069266,-0.119627,0.134620,-0.001563,0.039864,-0.251445
62,0.019997,0.278561,0.123434,0.580991,-0.008276,-0.005038,1.702333,0.398222,0.254936,-0.952336,0.325565,0.038542,-0.947900,0.001007,0.441358,0.107173,0.334377,0.037563,-0.940870,-0.069192,0.052246,0.038438,-0.044883,0.288170,0.127929,0.574326,-0.006375,-0.004831,1.701081,0.402241,0.258232,-0.955898,0.348938,0.035108,-0.956815,-0.332064,0.387456,0.106340,0.350035,0.037744,-0.955124
63,0.019868,0.216940,-0.290570,0.267318,-0.000648,0.031060,1.511773,0.025676,-0.564119,-0.400853,0.004943,0.017498,0.461627,0.574145,-0.085062,-0.030089,0.005193,0.015100,0.460174,0.092285,-0.068481,-0.016754,0.069492,0.217103,-0.296894,0.266974,-0.000618,0.031098,1.512154,0.024965,-0.573787,-0.408801,0.002752,0.007736,0.470839,0.837594,0.167618,-0.043397,0.002292,0.007089,0.474336
64,0.019997,0.277397,-1.134702,-1.014232,0.000732,-0.015238,1.302282,0.440501,-0.031776,0.682829,0.062866,-0.004339,-0.071380,0.066301,0.638267,0.097309,0.063348,-0.003736,-0.064146,-0.067306,-0.015776,0.018968,1.107404,0.283704,-1.134239,-1.010945,0.000960,-0.015240,1.302170,0.441235,-0.025276,0.680857,0.058438,0.000789,-0.066969,0.002226,0.535360,0.115109,0.057363,-0.002332,-0.065220
65,0.019996,0.293496,0.031961,-1.143155,-0.013264,-0.027886,1.498995,0.291066,0.225918,-0.741287,0.016472,-0.122342,-0.731847,-0.446085,0.256774,0.200877,0.018592,-0.122193,-0.726932,-0.180430,-0.044191,0.041494,0.893979,0.298156,0.034563,-1.147300,-0.013179,-0.028322,1.498357,0.296918,0.236464,-0.737433,0.018654,-0.116560,-0.716019,-0.179240,0.111306,0.204731,0.021518,-0.111584,-0.711123
66,0.020014,-0.243033,-0.663606,-1.463907,-0.001409,0.005991,1.339501,-0.064427,-0.345773,0.335913,-0.044038,-0.005632,-0.263079,0.437507,-0.034285,0.185497,-0.046022,-0.005759,-0.256369,-0.136291,-0.033710,-0.015428,1.071326,-0.243810,-0.669541,-1.461236,-0.001656,0.005961,1.339077,-0.063296,-0.348182,0.339475,-0.040031,-0.011414,-0.267898,0.296350,0.015361,0.169385,-0.039628,-0.011315,-0.260423
67,0.019982,-0.517454,0.386825,0.256053,-0.023439,0.014916,1.703964,0.465091,-0.942053,-1.069386,-0.001444,-0.284055,-4.679858,1.092436,0.486920,0.391537,-0.000518,-0.283101,-4.670403,-0.361893,-0.044105,-0.004143,2.650080,-0.510261,0.376305,0.252025,-0.023522,0.013789,1.699945,0.473924,-0.943709,-1.053841,-0.005033,-0.283613,-4.648461,1.223838,0.482221,0.386088,0.000614,-0.285446,-4.617090
68,0.020004,0.231974,-0.006821,1.315819,0.003085,0.001736,1.573183,-0.021918,0.006470,0.003544,-0.011653,0.004077,-0.015796,-0.012334,0.122253,0.163525,-0.008896,0.004333,-0.019996,-0.129546,0.003803,-0.012082,0.020835,0.232141,-0.006580,1.315853,0.003030,0.001763,1.573135,-0.022348,0.006468,0.006032,-0.013451,0.007295,0.015508,0.000098,-0.238550,0.156568,-0.013250,0.007349,0.000811
69,0.020003,0.261908,-1.135504,-1.022502,0.000159,-0.015222,1.302588,0.438902,-0.048193,0.687065,0.059260,-0.009984,-0.078905,0.013750,0.525864,0.111783,0.058628,-0.008396,-0.063646,-0.068893,-0.032316,0.005036,1.132043,0.268069,-1.135233,-1.019185,0.000394,-0.015228,1.302468,0.439599,-0.041638,0.685692,0.060628,0.000312,-0.087653,-0.031605,0.722256,0.108912,0.054437,0.001418,-0.083879
70,0.019989,-1.998623,1.857001,-1.571742,-0.053683,0.067944,1.803917,-0.400822,-2.588554,-2.487710,0.173304,-0.459313,0.778395,2.611639,-1.377471,0.277751,0.180577,-0.459693,0.771445,-0.354355,-0.117080,0.111831,-0.941568,-2.003545,1.813809,-1.589791,-0.052616,0.065511,1.804910,-0.360155,-2.608381,-2.468411,0.185996,-0.455063,0.777598,2.652570,-1.422590,0.313436,0.186351,-0.457414,0.772797
71,0.019987,-0.793076,-0.847389,0.493422,-0.000470,0.003402,1.715412,-0.071829,0.039701,-0.987314,0.035361,0.187323,0.482144,0.061807,-0.040288,0.197390,0.087833,0.257388,0.491126,-0.246092,-2.846001,-2.367057,-1.476612,-0.794746,-0.846547,0.486679,0.000298,0.004870,1.716075,-0.071095,0.038597,-0.985425,0.161068,0.245881,0.502032,-0.030600,-0.111656,0.127373,0.140696,0.172551,0.497031
72,0.020000,0.240957,-0.009539,1.290484,0.003309,-0.000543,1.614918,-0.017033,-0.052390,0.109967,0.024520,-0.023635,-0.155359,0.056260,0.065080,0.226619,0.023846,-0.023019,-0.160480,-0.176809,-0.026290,-0.004779,0.009174,0.241803,-0.010348,1.290789,0.003390,-0.000623,1.614730,-0.017291,-0.051988,0.114403,0.021813,-0.027157,-0.179342,0.148643,0.078217,0.214585,0.019500,-0.024666,-0.173790
73,0.020006,-0.700168,-0.849719,1.276548,-0.132281,-0.079898,1.823359,0.446655,0.587036,-0.042952,0.035757,0.434490,-0.501856,-0.483573,0.548079,-0.557377,0.095677,0.465497,-0.514975,0.484174,1.194540,0.409084,-0.961840,-0.687400,-0.837073,1.275915,-0.131242,-0.077223,1.822260,0.508755,0.648443,-0.081242,0.240184,0.557501,-0.508991,-0.363767,0.624884,-0.516810,0.258389,0.567303,-0.532173
74,0.020010,-0.697939,-0.927155,1.170121,0.000842,-0.002187,1.822895,-0.071455,-0.025805,0.446872,-0.263075,-0.170055,0.021736,0.147471,-0.148854,0.125091,-0.228330,-0.076941,-0.010351,-0.292115,0.251229,-1.059851,-0.567808,-0.698938,-0.926825,1.172317,0.000247,-0.002081,1.822915,-0.071585,-0.023894,0.448162,-0.113117,0.101579,0.025721,0.315884,-0.320989,0.229780,0.021660,0.254125,0.003255
75,0.020004,-0.020196,-0.812928,-0.057715,-0.030021,-0.060882,1.598107,-0.437347,-3.646420,1.177180,-0.286793,-2.097152,-0.213741,3.593758,-0.618297,1.790735,-0.283332,-2.106764,-0.202020,-1.602178,0.129481,0.311301,0.240481,-0.031152,-0.872987,-0.046633,-0.031583,-0.072379,1.598112,-0.422216,-3.600723,1.333445,-0.275397,-2.101609,-0.205605,3.510006,-0.526657,1.734017,-0.275590,-2.102347,-0.205926
76,0.020012,-1.970450,0.182736,0.226159,-0.429380,0.029818,1.563431,0.028299,-0.036438,1.618503,-0.041546,-0.043306,0.052855,0.180656,0.365758,-5.275396,0.031966,-0.048392,0.058400,5.229430,2.359156,-0.190761,-0.125874,-1.946941,0.183533,0.238376,-0.428744,0.029559,1.563265,0.329273,-0.053583,1.352203,0.252694,-0.066128,0.013896,0.169778,0.533859,-5.362979,0.276363,-0.066018,0.019545
77,0.019986,-4.042178,0.169895,1.521816,-0.013226,-0.006713,1.581754,0.037090,1.179226,0.010576,-0.036222,0.010199,-0.015351,-1.456392,-0.029783,0.158249,-0.035398,0.010578,-0.017700,-0.121761,-0.019316,0.021041,0.041593,-4.041607,0.188932,1.521112,-0.013384,-0.006659,1.581692,0.043962,1.178729,0.011591,-0.030546,0.007634,-0.000746,-1.511645,-0.146615,0.165449,-0.031022,0.008224,-0.006316
78,0.019995,-0.442630,0.082358,0.475652,-0.052664,0.040616,1.517587,-1.777387,-1.371038,1.015165,-0.732740,-0.407861,-0.798311,1.692137,-1.868711,0.439423,-0.730338,-0.416269,-0.777098,-0.381334,0.243209,0.022106,0.795555,-0.477651,0.059602,0.483277,-0.056795,0.038277,1.516703,-1.741172,-1.388388,1.047197,-0.724042,-0.421613,-0.775347,1.694456,-1.678444,0.431489,-0.720144,-0.421313,-0.752052
79,0.019951,0.529772,-0.028914,0.727413,0.169727,-0.000369,1.564886,1.543082,-0.022876,-0.088507,4.023186,-0.039241,0.007576,0.005502,0.824303,0.171104,3.989286,-0.032532,0.020433,0.449358,-2.521251,0.022217,0.096089,0.568444,-0.030866,0.728031,0.191575,-0.000589,1.564696,1.446521,-0.022256,-0.063649,3.867280,-0.052261,0.022366,0.133341,0.770549,-0.161617,3.830775,-0.053396,0.030763
80,0.019999,0.196998,-0.027299,0.343208,0.001231,0.003728,1.478858,0.006071,0.031201,-0.160718,-0.016963,0.045105,0.362284,0.112445,-0.042108,0.083762,-0.017011,0.045818,0.355566,-0.051039,-0.026070,-0.027665,0.205108,0.196526,-0.027772,0.342663,0.001146,0.004015,1.479311,0.004968,0.029347,-0.164979,-0.017402,0.046543,0.352053,0.096976,0.071919,0.101169,-0.012273,0.044978,0.344144
81,0.019995,0.217649,0.056042,-0.049451,0.003140,0.010353,1.561935,0.037580,0.005554,0.022618,0.035245,-0.077347,0.031578,-0.221869,0.112462,0.111086,0.038008,-0.076075,0.066731,-0.070779,-0.031437,0.000017,0.083981,0.219268,0.056467,-0.048791,0.003332,0.009933,1.561976,0.036114,0.001186,0.020438,0.030950,-0.080242,0.021829,-0.372446,-0.041026,0.124459,0.031235,-0.077921,0.026116
82,0.019988,0.261225,-2.426634,-0.450915,0.005066,0.000637,1.777198,-0.021382,0.049953,0.109801,0.000114,0.010715,0.545457,0.032973,-0.066193,0.230959,-0.003048,0.009668,0.566060,-0.209393,-0.018330,-0.002974,-1.028254,0.261208,-2.426097,-0.452028,0.005030,0.000696,1.777950,-0.023777,0.050077,0.116051,-0.007224,0.012101,0.535412,0.113449,-0.100020,0.245930,-0.006142,0.012384,0.538848
83,0.019997,-0.737382,-0.957035,0.877190,-0.005851,-0.001304,1.822120,-0.049143,0.037359,0.711674,-0.322660,-0.177196,-0.039520,0.116868,-0.138472,0.074285,-0.307932,-0.143180,-0.055445,-0.304165,0.455934,-1.099940,0.253221,-0.737507,-0.956193,0.880714,-0.006563,-0.001117,1.822057,-0.046604,0.039197,0.711848,-0.141870,0.128660,-0.059481,0.094490,0.127026,0.198629,-0.040811,0.239515,-0.065442
84,0.019995,0.366642,1.145629,0.406103,0.026932,0.176665,1.591194,0.419936,3.659067,2.484204,0.294221,2.871745,-0.065171,-3.250879,0.316161,1.103444,0.292288,2.853710,-0.049152,-0.533189,-0.117738,-0.525416,0.196006,0.378353,1.204084,0.425618,0.028556,0.192188,1.591469,0.408341,3.554313,2.603085,0.268338,2.820730,-0.028047,-2.745928,0.299580,0.946764,0.266276,2.817847,-0.027400
85,0.019982,0.214819,-0.179803,0.117343,0.002901,-0.111689,1.567762,0.016811,-1.621682,-0.524104,0.018512,-4.213444,-0.002173,0.901406,-0.204231,0.916577,0.020460,-4.210091,-0.002262,-0.370522,-0.072926,1.624499,0.078218,0.215225,-0.201425,0.115342,0.003001,-0.126766,1.567677,0.016628,-1.581148,-0.471966,0.022515,-4.159026,-0.010069,0.852967,-0.004345,0.742883,0.024169,-4.143971,0.010770
86,0.020001,-0.684178,-0.493776,0.913347,-0.007824,0.039192,1.285266,-0.955003,-0.304496,-1.140757,-0.374623,-0.321653,0.714879,0.527571,-1.093497,0.367120,-0.376820,-0.321423,0.734608,-0.398343,0.040663,-0.015173,0.755708,-0.703689,-0.501701,0.905238,-0.009932,0.037450,1.286293,-0.952664,-0.325812,-1.119877,-0.382947,-0.329919,0.737991,0.623683,-0.669738,0.381363,-0.378937,-0.333587,0.731220
87,0.019999,2.088548,-0.038007,-0.995596,0.167123,-0.001329,1.559670,2.163959,0.130068,2.202600,1.279462,0.113831,0.051965,-0.318484,2.038257,-0.348002,1.268037,0.114477,0.027597,0.680364,-0.231773,-0.052702,-0.030094,2.126355,-0.036130,-0.978385,0.174227,-0.000672,1.559979,2.057865,0.132739,2.186396,1.245695,0.125734,0.061399,-0.128435,1.867376,-0.479589,1.242188,0.127118,0.069711
88,0.019938,0.546880,0.387096,1.095307,0.013060,0.003730,1.703042,-0.423134,-0.622988,-0.435482,-0.093565,-0.101771,0.554724,0.637240,-0.618568,0.178737,-0.090318,-0.104067,0.565875,-0.151764,0.016337,0.012458,-0.761155,0.538193,0.376673,1.091230,0.012528,0.003141,1.703904,-0.427699,-0.623547,-0.434034,-0.094232,-0.116379,0.553483,0.520470,-0.768710,0.168362,-0.093481,-0.118615,0.563894
89,0.020004,-0.167610,1.225974,1.028465,0.002101,0.009145,1.789721,-0.574710,-0.149644,-0.533658,-0.015685,-0.047039,2.115991,0.079140,-0.604397,0.123169,-0.020036,-0.041917,2.091316,-0.093741,-0.084317,-0.002974,-1.848208,-0.178863,1.222792,1.022981,0.002032,0.008939,1.792502,-0.572092,-0.153590,-0.538684,-0.008765,-0.038725,2.108448,0.121076,-0.551923,0.110966,-0.006266,-0.038901,2.106015
90,0.019994,1.229134,-1.017008,-0.122670,0.024455,-0.001787,1.283590,-0.197823,-0.669489,0.722559,0.144538,-0.156497,5.110639,0.773662,-0.079601,0.241956,0.145317,-0.152534,5.116394,-0.195259,0.127751,0.088121,-2.425163,1.226110,-1.023919,-0.119653,0.024990,-0.002442,1.287910,-0.205306,-0.663691,0.728077,0.142597,-0.148059,5.075813,0.794128,-0.162507,0.247817,0.141372,-0.146590,5.045069
91,0.019981,0.119113,2.453965,-0.910116,-0.008030,0.022461,1.441268,-0.022132,0.273828,-0.356563,-0.008898,0.004218,-0.802314,-0.349350,-0.101373,0.301369,-0.007678,0.005393,-0.792093,-0.268261,-0.053275,-0.035498,0.993352,0.118606,2.457332,-0.911835,-0.008085,0.022486,1.440554,-0.020385,0.265904,-0.346843,-0.011304,0.009704,-0.800516,-0.275114,0.060430,0.280631,-0.014718,0.004015,-0.817046
92,0.020006,0.130799,0.012440,0.024558,-0.022043,0.045767,1.548022,-0.389843,1.048549,0.158236,-0.147069,0.482874,0.097115,-0.851456,-0.535907,-0.342715,-0.140234,0.480296,0.098496,0.352454,0.140788,-0.463652,0.072776,0.121811,0.030566,0.023891,-0.022787,0.048324,1.548099,-0.376952,1.020673,0.113920,-0.132402,0.447068,0.101711,-0.789030,-0.318160,-0.356267,-0.130599,0.445397,0.101329
93,0.020002,-0.794746,-0.846547,0.486679,0.000298,0.004870,1.716075,-0.071095,0.038597,-0.985425,0.161068,0.245881,0.502032,-0.030600,-0.111656,0.127373,0.140696,0.172551,0.497031,-0.282990,0.005929,0.465225,-0.926006,-0.795870,-0.845979,0.482118,0.000505,0.004971,1.716503,-0.070900,0.037389,-0.989169,-0.009410,-0.073869,0.486222,-0.340648,0.080702,0.078453,-0.121915,-0.227815,0.461951
94,0.020005,0.240211,-0.019291,1.338359,0.004165,0.003534,1.638574,-0.013330,0.109673,-0.043343,0.005141,0.055419,-0.234982,-0.063331,-0.066783,0.100145,0.004801,0.056236,-0.247484,-0.081342,-0.040675,-0.026732,-0.083274,0.240046,-0.017684,1.337689,0.004165,0.003712,1.638346,-0.014526,0.109112,-0.047462,-0.003729,0.048582,-0.230255,-0.143354,0.080849,0.090438,-0.005569,0.052314,-0.238321
95,0.019998,0.122049,-0.156494,0.277175,-0.006488,-0.094856,1.594151,0.494170,4.098653,-0.607517,0.352571,2.486231,-0.313474,-4.230679,0.503747,1.523331,0.357269,2.507845,-0.328028,-1.968624,-0.045674,-0.311259,0.300924,0.135818,-0.078866,0.272283,-0.004510,-0.081220,1.593656,0.496484,4.141612,-0.474629,0.352123,2.522434,-0.325002,-4.072929,0.563897,1.672216,0.343585,2.538522,-0.313644
96,0.019997,-0.066717,0.018902,0.463932,-0.182943,0.007766,1.570341,1.147338,0.083458,-1.002285,4.395707,0.068986,0.032894,-0.122410,0.240438,-0.112283,4.464271,0.076734,0.020433,-0.527534,-0.873111,-0.125061,-0.026914,-0.030791,0.021082,0.457099,-0.158051,0.008217,1.569918,1.249673,0.081047,-0.991841,4.528072,0.075919,0.003128,-0.195092,0.256602,0.048986,4.535220,0.074327,0.008234
97,0.019998,1.219580,-0.474274,-1.378176,0.129374,-0.039502,1.502820,-0.751223,1.038607,-1.383272,-0.333798,0.390073,-0.137936,-1.078444,-0.914399,-0.625205,-0.338635,0.389863,-0.117255,0.535849,-0.025788,-0.144673,0.650510,1.204681,-0.460734,-1.385776,0.128115,-0.038093,1.503161,-0.800560,1.055918,-1.418766,-0.357219,0.387795,-0.134433,-1.177187,-1.104641,-0.556915,-0.372500,0.381012,-0.130750
98,0.020025,-0.384094,-0.489309,1.182557,-0.014395,-0.003785,1.662130,0.327537,0.412907,0.310189,-0.006028,-0.020131,-1.402415,-0.407544,0.132586,0.139554,-0.005871,-0.020236,-1.389459,-0.102518,-0.013726,0.025328,0.541215,-0.376757,-0.481918,1.184539,-0.014376,-0.003898,1.660298,0.334316,0.416007,0.308483,0.003393,-0.013930,-1.417594,-0.385046,0.365536,0.153590,0.004409,-0.013006,-1.413098
99,0.020003,0.742026,0.440720,-1.040510,0.010459,0.010850,1.447603,-0.140529,-0.538367,-0.757207,-0.006092,-0.129686,-0.193558,0.696629,-0.083832,0.214815,-0.007372,-0.128535,-0.191561,-0.173884,-0.003377,0.006695,0.601200,0.739372,0.432242,-1.045952,0.010431,0.010154,1.447308,-0.146000,-0.540221,-0.750299,-0.006535,-0.122077,-0.202361,0.592554,-0.114682,0.231742,-0.008108,-0.121005,-0.183786
100,0.019994,-0.678377,-0.929673,-1.251143,0.006935,0.000773,1.846729,0.001146,-0.121839,0.438217,-0.260605,-0.383697,0.033357,0.133652,0.018682,0.012573,-0.265633,-0.372898,0.022525,-0.228486,1.781810,0.878381,-0.714212,-0.678344,-0.931258,-1.248640,0.006089,-0.000105,1.846763,-0.001326,-0.121960,0.431967,-0.204106,-0.184651,0.025146,0.226824,-0.039919,0.083104,-0.142342,-0.078522,-0.001744
101,0.020002,0.188529,-0.027328,0.329618,-0.001670,0.001134,1.465609,-0.002782,0.038488,0.074740,0.036463,-0.029209,0.404412,-0.071532,-0.094140,0.046320,0.036076,-0.030156,0.421615,0.020821,-0.031304,0.024484,0.215032,0.189467,-0.027606,0.331715,-0.001467,0.000992,1.466118,-0.000836,0.038324,0.067083,0.039346,-0.027430,0.403467,0.122415,0.108083,0.029891,0.039815,-0.027758,0.414673
102,0.020003,-0.103067,-1.003192,-1.266845,-0.009338,-0.003118,1.314932,0.238433,-0.342058,0.707446,0.013455,-0.043076,-0.186867,0.171810,0.429525,0.187929,0.008738,-0.046855,-0.157462,-0.142144,-0.035414,-0.002851,1.091926,-0.097603,-1.007524,-1.261585,-0.009298,-0.003369,1.314633,0.243586,-0.339225,0.711574,0.002791,-0.045685,-0.160493,0.259555,0.451297,0.183901,0.002602,-0.047517,-0.148299
103,0.020000,-1.629462,-0.435480,-1.547922,-0.097729,0.038460,1.895035,1.608482,0.665089,0.036641,0.500851,0.422697,-0.523374,0.056092,1.839331,-0.420247,0.508091,0.414914,-0.522306,0.457046,0.199100,-0.389850,-0.996692,-1.589768,-0.424791,-1.547074,-0.094893,0.040599,1.893867,1.665973,0.660012,-0.005777,0.530680,0.395219,-0.527896,0.101853,2.180847,-0.445694,0.533354,0.393869,-0.539336
104,0.019993,0.925224,0.774588,1.392143,0.007463,0.006267,1.483558,0.167865,0.416890,0.029942,0.060263,-0.013374,0.143024,-0.444196,0.134382,0.103478,0.062286,-0.013183,0.158363,-0.053273,0.026316,0.024948,0.649602,0.927988,0.778808,1.392224,0.007683,0.006222,1.483665,0.164991,0.414150,0.027670,0.058158,-0.017090,0.136092,-0.568808,0.182724,0.106018,0.056218,-0.015683,0.155845
105,0.019986,-0.051109,0.195238,0.759439,0.001772,0.004799,1.395763,-0.222722,0.218181,0.618266,-0.024361,-0.010284,0.540601,-0.130443,-0.360844,0.082753,-0.018126,-0.004213,0.546234,-0.059273,0.014448,-0.034472,0.453755,-0.054875,0.199591,0.764614,0.001674,0.004794,1.396446,-0.222678,0.216079,0.613248,-0.017764,-0.001749,0.534911,-0.455409,-0.170773,0.103636,-0.014984,-0.002155,0.543680
106,0.020005,0.098503,-0.145486,-1.474008,-0.000913,0.006378,1.396714,-0.273455,-0.165117,-0.304783,-0.049646,-0.009335,-0.353675,0.304503,-0.352701,0.194070,-0.047589,-0.006214,-0.359238,-0.140060,0.021258,-0.017503,0.877476,0.092342,-0.148947,-1.475951,-0.001164,0.006355,1.396204,-0.272514,-0.168116,-0.301029,-0.042941,-0.006228,-0.335437,0.334030,-0.298971,0.203786,-0.043509,-0.005754,-0.326991
107,0.019996,1.431139,-0.016452,-1.559988,0.039733,-0.000273,1.567113,1.046232,0.000534,0.308966,0.733996,0.007630,0.034617,-0.020367,0.911121,0.292541,0.735107,0.007782,0.024709,-0.220005,-0.170898,0.012976,0.068571,1.445842,-0.016457,-1.558473,0.042484,-0.000261,1.567102,1.029362,0.002187,0.318611,0.737357,0.001831,0.009985,0.179509,1.035432,0.258821,0.731527,0.003154,0.014473
108,0.020006,-0.443435,1.118453,0.890357,-0.002293,0.005306,1.865536,-0.492326,-0.218773,-0.599860,-0.048144,-0.000486,2.357288,0.161171,-0.772474,0.132990,-0.047886,0.000084,2.353847,-0.061803,-0.046385,0.005128,-2.157491,-0.449996,1.115582,0.887228,-0.002461,0.005327,1.867619,-0.489460,-0.219475,-0.602382,-0.045316,0.005529,2.366036,0.217547,-0.640217,0.083923,-0.043707,0.002981,2.374265
109,0.020002,0.421755,0.001924,-0.302577,0.160213,0.003406,1.564969,1.148309,-0.026532,-0.618627,4.098773,-0.037167,0.008577,0.079140,0.432723,-0.019187,4.043845,-0.031053,0.022803,0.659684,-3.644017,-0.026332,0.091156,0.451214,0.000527,-0.306032,0.182142,0.003313,1.564717,1.057049,-0.027116,-0.612859,3.850293,-0.023970,0.039547,0.162797,0.476636,-0.256496,3.828335,-0.026972,0.043054
110,0.020003,0.730627,0.006341,-1.558904,-0.040134,0.003089,1.568601,0.989025,-0.039841,-0.086851,0.219552,-0.061471,0.009967,0.109146,1.285578,0.213427,0.228444,-0.056474,0.023839,-0.193670,0.106794,0.010470,0.064412,0.753796,0.005179,-1.559566,-0.038833,0.002795,1.568526,1.009552,-0.039962,-0.079469,0.243863,-0.055266,0.008447,-0.146796,1.197260,0.221821,0.244808,-0.051669,0.012159
111,0.019989,-0.716583,-0.507237,0.899815,-0.011337,0.036243,1.286985,-0.950171,-0.339740,-1.105696,-0.382000,-0.340622,0.747425,0.745259,-1.166588,0.411829,-0.386467,-0.342261,0.732682,-0.432118,0.033424,-0.008149,0.744419,-0.735877,-0.515675,0.891832,-0.013462,0.034402,1.288012,-0.945130,-0.359827,-1.082219,-0.383227,-0.344373,0.740734,0.500769,-0.718425,0.420056,-0.383442,-0.345790,0.744085
112,0.019991,-0.689312,-0.919894,-1.516893,0.002754,-0.002226,1.848099,-0.122817,-0.043463,-0.009913,-0.416021,-0.346121,-0.016686,-0.064981,-0.156603,0.147042,-0.462003,-0.335481,-0.016904,-0.403998,2.236386,1.254845,-0.754870,-0.691135,-0.920268,-1.516852,0.001082,-0.003213,1.848106,-0.123472,-0.041830,-0.009946,-0.438869,-0.224645,-0.021226,0.228808,-0.098864,0.204434,-0.389286,-0.131459,-0.036249
113,0.019997,0.055775,0.342569,0.404379,0.002855,0.062534,1.530955,-2.013066,-1.062902,0.623492,-0.822248,-0.227594,-1.043426,1.187162,-2.036222,0.437894,-0.822470,-0.228764,-1.045830,-0.426067,0.205136,-0.047135,0.805696,0.011828,0.323274,0.408499,-0.001822,0.061263,1.529720,-2.009152,-1.093422,0.652312,-0.821069,-0.243438,-1.019906,1.277752,-2.193055,0.446217,-0.819691,-0.246956,-1.023764
114,0.019996,-0.261280,0.234795,-1.137703,-0.016541,-0.000495,1.523738,0.556549,-0.555187,0.997314,0.037393,-0.046333,-3.599999,0.599440,0.693792,0.215364,0.032199,-0.038680,-3.594477,-0.170412,-0.090762,0.000993,2.472106,-0.249684,0.226009,-1.130432,-0.016345,-0.000774,1.519051,0.564290,-0.552097,1.003556,0.030761,-0.037074,-3.566489,0.667890,0.741864,0.211585,0.030452,-0.037169,-3.564507
